site_name,location_latitude,location_longitude,heading,ec_timestamp
ship_9,30.243933,-15.099886,17,2024-05-01 10:48:00.000 +0530
ship_9,30.239985,-15.101318,17.2,2024-05-01 10:47:00.000 +0530
ship_9,30.236092,-15.102713,17.3,2024-05-01 10:46:00.000 +0530
ship_9,30.232225,-15.104084,17.7,2024-05-01 10:45:00.000 +0530
ship_9,30.228329,-15.10547,17.4,2024-05-01 10:44:00.000 +0530
ship_9,30.224503,-15.106838,16.7,2024-05-01 10:43:00.000 +0530
ship_9,30.2206,-15.108115,15.6,2024-05-01 10:42:00.000 +0530
ship_9,30.216576,-15.109383,15.9,2024-05-01 10:41:00.000 +0530
ship_9,30.212709,-15.110811,17.6,2024-05-01 10:40:00.000 +0530
ship_9,30.208883,-15.112315,17.7,2024-05-01 10:39:00.000 +0530
ship_9,30.205004,-15.113745,17.2,2024-05-01 10:38:00.000 +0530
ship_9,30.201151,-15.115121,16.8,2024-05-01 10:37:00.000 +0530
ship_9,30.19718,-15.116555,17.1,2024-05-01 10:36:00.000 +0530
ship_9,30.193226,-15.117927,17.1,2024-05-01 10:35:00.000 +0530
ship_9,30.189327,-15.119311,16.8,2024-05-01 10:34:00.000 +0530
ship_9,30.185419,-15.120656,16.7,2024-05-01 10:33:00.000 +0530
ship_9,30.181459,-15.122039,17.3,2024-05-01 10:32:00.000 +0530
ship_9,30.177542,-15.123494,17.3,2024-05-01 10:31:00.000 +0530
ship_9,30.173561,-15.124886,16.9,2024-05-01 10:30:00.000 +0530
ship_9,30.169706,-15.126266,16.4,2024-05-01 10:29:00.000 +0530
ship_9,30.16567,-15.127586,16.2,2024-05-01 10:28:00.000 +0530
ship_9,30.161764,-15.128975,16.8,2024-05-01 10:27:00.000 +0530
ship_9,30.157801,-15.130462,17.1,2024-05-01 10:26:00.000 +0530
ship_9,30.153944,-15.131961,18.1,2024-05-01 10:25:00.000 +0530
ship_9,30.15004,-15.133408,17.5,2024-05-01 10:24:00.000 +0530
ship_9,30.146067,-15.134754,16.3,2024-05-01 10:23:00.000 +0530
ship_9,30.141443,-15.136274,15.5,2024-05-01 10:22:00.000 +0530
ship_9,30.137505,-15.137611,15.6,2024-05-01 10:21:00.000 +0530
ship_9,30.133507,-15.139011,16.3,2024-05-01 10:20:00.000 +0530
ship_9,30.12966,-15.140493,17.4,2024-05-01 10:19:00.000 +0530
ship_9,30.125742,-15.141991,17.9,2024-05-01 10:18:00.000 +0530
ship_9,30.123116,-15.142959,17,2024-05-01 10:17:00.000 +0530
ship_9,30.119196,-15.144283,15.9,2024-05-01 10:16:00.000 +0530
ship_9,30.113926,-15.146016,15.2,2024-05-01 10:15:00.000 +0530
ship_9,30.110012,-15.147396,15.9,2024-05-01 10:14:00.000 +0530
ship_9,30.106045,-15.148853,16.6,2024-05-01 10:13:00.000 +0530
ship_9,30.10346,-15.149823,16.9,2024-05-01 10:12:00.000 +0530
ship_9,30.098244,-15.151685,16.8,2024-05-01 10:11:00.000 +0530
ship_9,30.094324,-15.153058,16.2,2024-05-01 10:10:00.000 +0530
ship_9,30.090387,-15.154391,16.1,2024-05-01 10:09:00.000 +0530
ship_9,30.086485,-15.155903,17,2024-05-01 10:08:00.000 +0530
ship_9,30.083832,-15.156868,16.3,2024-05-01 10:07:00.000 +0530
ship_9,30.079187,-15.158483,15.8,2024-05-01 10:06:00.000 +0530
ship_9,30.075222,-15.159791,15.6,2024-05-01 10:05:00.000 +0530
ship_9,30.071276,-15.16112,15.8,2024-05-01 10:04:00.000 +0530
ship_9,30.067316,-15.1625,16.3,2024-05-01 10:03:00.000 +0530
ship_9,30.06341,-15.163971,16.7,2024-05-01 10:02:00.000 +0530
ship_9,30.059566,-15.165478,16.6,2024-05-01 10:01:00.000 +0530
ship_9,30.055643,-15.166951,17.1,2024-05-01 10:00:00.000 +0530
ship_9,30.051712,-15.168372,16.4,2024-05-01 09:59:00.000 +0530
ship_9,30.047775,-15.169656,15.8,2024-05-01 09:58:00.000 +0530
ship_9,30.043804,-15.171004,16.1,2024-05-01 09:57:00.000 +0530
ship_9,30.039841,-15.172429,17.2,2024-05-01 09:56:00.000 +0530
ship_9,30.036009,-15.173864,17.5,2024-05-01 09:55:00.000 +0530
ship_9,30.032036,-15.175239,17.1,2024-05-01 09:54:00.000 +0530
ship_9,30.028196,-15.176692,17.1,2024-05-01 09:53:00.000 +0530
ship_9,30.024193,-15.178117,17,2024-05-01 09:52:00.000 +0530
ship_9,30.020243,-15.179451,16.7,2024-05-01 09:51:00.000 +0530
ship_9,30.016224,-15.180852,16.8,2024-05-01 09:50:00.000 +0530
ship_9,30.012211,-15.182261,17.2,2024-05-01 09:49:00.000 +0530
ship_9,30.008326,-15.183684,17.6,2024-05-01 09:48:00.000 +0530
ship_9,30.004524,-15.185054,17.3,2024-05-01 09:47:00.000 +0530
ship_9,30.000456,-15.186509,17.1,2024-05-01 09:46:00.000 +0530
ship_9,29.996456,-15.187861,16.6,2024-05-01 09:45:00.000 +0530
ship_9,29.992384,-15.189269,16.7,2024-05-01 09:44:00.000 +0530
ship_9,29.988461,-15.190681,17.1,2024-05-01 09:43:00.000 +0530
ship_9,29.984516,-15.192111,17.2,2024-05-01 09:42:00.000 +0530
ship_9,29.980532,-15.193519,16.7,2024-05-01 09:41:00.000 +0530
ship_9,29.976551,-15.194899,16.3,2024-05-01 09:40:00.000 +0530
ship_9,29.972561,-15.196309,16.9,2024-05-01 09:39:00.000 +0530
ship_9,29.968508,-15.197789,17.6,2024-05-01 09:38:00.000 +0530
ship_9,29.964533,-15.199224,17.8,2024-05-01 09:37:00.000 +0530
ship_9,29.960552,-15.20067,17.4,2024-05-01 09:36:00.000 +0530
ship_9,29.9566,-15.201988,16.7,2024-05-01 09:35:00.000 +0530
ship_9,29.952671,-15.203358,17,2024-05-01 09:34:00.000 +0530
ship_9,29.948681,-15.204795,17.9,2024-05-01 09:33:00.000 +0530
ship_9,29.94478,-15.206196,17.9,2024-05-01 09:32:00.000 +0530
ship_9,29.940866,-15.207625,18.3,2024-05-01 09:31:00.000 +0530
ship_9,29.937544,-15.20881,18.4,2024-05-01 09:30:00.000 +0530
ship_9,29.932953,-15.210441,18.1,2024-05-01 09:29:00.000 +0530
ship_9,29.929024,-15.21177,17.1,2024-05-01 09:28:00.000 +0530
ship_9,29.925076,-15.213195,17.4,2024-05-01 09:27:00.000 +0530
ship_9,29.921165,-15.214673,18.6,2024-05-01 09:26:00.000 +0530
ship_9,29.917212,-15.216083,18.1,2024-05-01 09:25:00.000 +0530
ship_9,29.913225,-15.217432,17.3,2024-05-01 09:24:00.000 +0530
ship_9,29.909281,-15.218761,17.3,2024-05-01 09:23:00.000 +0530
ship_9,29.904751,-15.220379,17.9,2024-05-01 09:22:00.000 +0530
ship_9,29.902157,-15.221376,18,2024-05-01 09:21:00.000 +0530
ship_9,29.898136,-15.222789,18.3,2024-05-01 09:20:00.000 +0530
ship_9,29.893,-15.224659,18.8,2024-05-01 09:19:00.000 +0530
ship_9,29.888981,-15.226011,18.3,2024-05-01 09:18:00.000 +0530
ship_9,29.88508,-15.227349,17.6,2024-05-01 09:17:00.000 +0530
ship_9,29.882421,-15.228242,18,2024-05-01 09:16:00.000 +0530
ship_9,29.878368,-15.229689,18.9,2024-05-01 09:15:00.000 +0530
ship_9,29.87314,-15.231631,19.7,2024-05-01 09:14:00.000 +0530
ship_9,29.86928,-15.233071,19.8,2024-05-01 09:13:00.000 +0530
ship_9,29.865372,-15.234438,18.8,2024-05-01 09:12:00.000 +0530
ship_9,29.862764,-15.235326,17.4,2024-05-01 09:11:00.000 +0530
ship_9,29.858847,-15.236603,17.2,2024-05-01 09:10:00.000 +0530
ship_9,29.854992,-15.238063,20.5,2024-05-01 09:09:00.000 +0530
ship_9,29.849976,-15.240401,23.5,2024-05-01 09:08:00.000 +0530
ship_9,29.846132,-15.241953,20.9,2024-05-01 09:07:00.000 +0530
ship_9,29.843506,-15.242871,18.6,2024-05-01 09:06:00.000 +0530
ship_9,29.838972,-15.244616,19.5,2024-05-01 09:05:00.000 +0530
ship_9,29.835119,-15.246111,19.6,2024-05-01 09:04:00.000 +0530
ship_9,29.831257,-15.247573,19.2,2024-05-01 09:03:00.000 +0530
ship_9,29.827362,-15.248951,18.5,2024-05-01 09:02:00.000 +0530
ship_9,29.823452,-15.250451,18.1,2024-05-01 09:01:00.000 +0530
ship_9,29.819592,-15.251883,18.7,2024-05-01 09:00:00.000 +0530
ship_9,29.815704,-15.253186,19.3,2024-05-01 08:59:00.000 +0530
ship_9,29.8118,-15.2547,19.9,2024-05-01 08:58:00.000 +0530
ship_9,29.807301,-15.256478,19.6,2024-05-01 08:57:00.000 +0530
ship_9,29.803375,-15.257875,19.1,2024-05-01 08:56:00.000 +0530
ship_9,29.799446,-15.259318,18.8,2024-05-01 08:55:00.000 +0530
ship_9,29.796926,-15.260308,19.1,2024-05-01 08:54:00.000 +0530
ship_9,29.793013,-15.261805,19.3,2024-05-01 08:53:00.000 +0530
ship_9,29.787746,-15.263811,19.5,2024-05-01 08:52:00.000 +0530
ship_9,29.783869,-15.265213,19.1,2024-05-01 08:51:00.000 +0530
ship_9,29.779943,-15.266605,18.4,2024-05-01 08:50:00.000 +0530
ship_9,29.777351,-15.267561,18.6,2024-05-01 08:49:00.000 +0530
ship_9,29.772121,-15.269507,19.2,2024-05-01 08:48:00.000 +0530
ship_9,29.768227,-15.270989,19.5,2024-05-01 08:47:00.000 +0530
ship_9,29.764347,-15.272482,19.6,2024-05-01 08:46:00.000 +0530
ship_9,29.761805,-15.273467,19.4,2024-05-01 08:45:00.000 +0530
ship_9,29.757923,-15.274906,18.8,2024-05-01 08:44:00.000 +0530
ship_9,29.754,-15.276324,19.1,2024-05-01 08:43:00.000 +0530
ship_9,29.74888,-15.278242,19.1,2024-05-01 08:42:00.000 +0530
ship_9,29.745016,-15.279679,19.3,2024-05-01 08:41:00.000 +0530
ship_9,29.741133,-15.281021,19,2024-05-01 08:40:00.000 +0530
ship_9,29.738546,-15.281981,19.2,2024-05-01 08:39:00.000 +0530
ship_9,29.733484,-15.283931,19.7,2024-05-01 08:38:00.000 +0530
ship_9,29.729647,-15.285354,18.9,2024-05-01 08:37:00.000 +0530
ship_9,29.725792,-15.286689,18.5,2024-05-01 08:36:00.000 +0530
ship_9,29.721972,-15.288008,19,2024-05-01 08:35:00.000 +0530
ship_9,29.719425,-15.288883,18.5,2024-05-01 08:34:00.000 +0530
ship_9,29.715509,-15.290161,18,2024-05-01 08:33:00.000 +0530
ship_9,29.7104,-15.291961,18.2,2024-05-01 08:32:00.000 +0530
ship_9,29.706524,-15.293372,19.1,2024-05-01 08:31:00.000 +0530
ship_9,29.702696,-15.294776,19.3,2024-05-01 08:30:00.000 +0530
ship_9,29.70015,-15.295694,18.7,2024-05-01 08:29:00.000 +0530
ship_9,29.696276,-15.296984,17.8,2024-05-01 08:28:00.000 +0530
ship_9,29.691166,-15.298728,17.9,2024-05-01 08:27:00.000 +0530
ship_9,29.687307,-15.300081,18.3,2024-05-01 08:26:00.000 +0530
ship_9,29.683426,-15.301445,18.1,2024-05-01 08:25:00.000 +0530
ship_9,29.680826,-15.302326,17.8,2024-05-01 08:24:00.000 +0530
ship_9,29.676903,-15.303688,17.9,2024-05-01 08:23:00.000 +0530
ship_9,29.671766,-15.305408,17.8,2024-05-01 08:22:00.000 +0530
ship_9,29.667902,-15.306793,18.1,2024-05-01 08:21:00.000 +0530
ship_9,29.664072,-15.308176,18.1,2024-05-01 08:20:00.000 +0530
ship_9,29.66151,-15.309125,18.3,2024-05-01 08:19:00.000 +0530
ship_9,29.657673,-15.310413,17.7,2024-05-01 08:18:00.000 +0530
ship_9,29.652525,-15.312148,17.1,2024-05-01 08:17:00.000 +0530
ship_9,29.648672,-15.313486,17,2024-05-01 08:16:00.000 +0530
ship_9,29.644768,-15.31483,17.3,2024-05-01 08:15:00.000 +0530
ship_9,29.640888,-15.316186,17.9,2024-05-01 08:14:00.000 +0530
ship_9,29.638311,-15.317135,18.8,2024-05-01 08:13:00.000 +0530
ship_9,29.634508,-15.318511,18.7,2024-05-01 08:12:00.000 +0530
ship_9,29.629339,-15.320197,17.7,2024-05-01 08:11:00.000 +0530
ship_9,29.625347,-15.321622,17.7,2024-05-01 08:10:00.000 +0530
ship_9,29.622751,-15.322482,17.8,2024-05-01 08:09:00.000 +0530
ship_9,29.618853,-15.323866,17.9,2024-05-01 08:08:00.000 +0530
ship_9,29.615,-15.325191,18,2024-05-01 08:07:00.000 +0530
ship_9,29.609892,-15.326982,17.6,2024-05-01 08:06:00.000 +0530
ship_9,29.606039,-15.328266,17.2,2024-05-01 08:05:00.000 +0530
ship_9,29.602797,-15.32937,17.8,2024-05-01 08:04:00.000 +0530
ship_9,29.598911,-15.330785,17.9,2024-05-01 08:03:00.000 +0530
ship_9,29.595024,-15.332152,17.3,2024-05-01 08:02:00.000 +0530
ship_9,29.590576,-15.333691,16.8,2024-05-01 08:01:00.000 +0530
ship_9,29.586836,-15.334966,17,2024-05-01 08:00:00.000 +0530
ship_9,29.582928,-15.336391,17.6,2024-05-01 07:59:00.000 +0530
ship_9,29.580322,-15.337334,18,2024-05-01 07:58:00.000 +0530
ship_9,29.576506,-15.338661,17.8,2024-05-01 07:57:00.000 +0530
ship_9,29.571281,-15.340429,17.1,2024-05-01 07:56:00.000 +0530
ship_9,29.56814,-15.341479,17.1,2024-05-01 07:55:00.000 +0530
ship_9,29.564211,-15.342794,17.3,2024-05-01 07:54:00.000 +0530
ship_9,29.56035,-15.344166,17.5,2024-05-01 07:53:00.000 +0530
ship_9,29.556423,-15.345509,17.4,2024-05-01 07:52:00.000 +0530
ship_9,29.552555,-15.346938,18.1,2024-05-01 07:51:00.000 +0530
ship_9,29.548702,-15.348341,18.2,2024-05-01 07:50:00.000 +0530
ship_9,29.544855,-15.349704,18.1,2024-05-01 07:49:00.000 +0530
ship_9,29.541019,-15.351048,18.3,2024-05-01 07:48:00.000 +0530
ship_9,29.537136,-15.352406,18.5,2024-05-01 07:47:00.000 +0530
ship_9,29.53318,-15.353805,18.3,2024-05-01 07:46:00.000 +0530
ship_9,29.529301,-15.355134,18,2024-05-01 07:45:00.000 +0530
ship_9,29.5254,-15.356461,17.1,2024-05-01 07:44:00.000 +0530
ship_9,29.521461,-15.35775,17.4,2024-05-01 07:43:00.000 +0530
ship_9,29.517567,-15.359045,17.7,2024-05-01 07:42:00.000 +0530
ship_9,29.513756,-15.360446,18.3,2024-05-01 07:41:00.000 +0530
ship_9,29.509939,-15.361865,18.4,2024-05-01 07:40:00.000 +0530
ship_9,29.505997,-15.363203,18.1,2024-05-01 07:39:00.000 +0530
ship_9,29.502005,-15.364545,17.1,2024-05-01 07:38:00.000 +0530
ship_9,29.497452,-15.366036,17.2,2024-05-01 07:37:00.000 +0530
ship_9,29.49486,-15.366949,17.9,2024-05-01 07:36:00.000 +0530
ship_9,29.490969,-15.368319,18.5,2024-05-01 07:35:00.000 +0530
ship_9,29.485804,-15.370199,18.2,2024-05-01 07:34:00.000 +0530
ship_9,29.481882,-15.371489,17.5,2024-05-01 07:33:00.000 +0530
ship_9,29.477947,-15.372804,17.7,2024-05-01 07:32:00.000 +0530
ship_9,29.474669,-15.374011,17.7,2024-05-01 07:31:00.000 +0530
ship_9,29.470833,-15.375284,17.6,2024-05-01 07:30:00.000 +0530
ship_9,29.466942,-15.376591,18.2,2024-05-01 07:29:00.000 +0530
ship_9,29.463144,-15.378051,18.2,2024-05-01 07:28:00.000 +0530
ship_9,29.459221,-15.379357,17.3,2024-05-01 07:27:00.000 +0530
ship_9,29.45533,-15.380696,16.9,2024-05-01 07:26:00.000 +0530
ship_9,29.451405,-15.382067,17.2,2024-05-01 07:25:00.000 +0530
ship_9,29.447512,-15.383456,17.5,2024-05-01 07:24:00.000 +0530
ship_9,29.443645,-15.384866,17.7,2024-05-01 07:23:00.000 +0530
ship_9,29.439072,-15.386441,17,2024-05-01 07:22:00.000 +0530
ship_9,29.436487,-15.387279,16.4,2024-05-01 07:21:00.000 +0530
ship_9,29.432522,-15.388621,16.9,2024-05-01 07:20:00.000 +0530
ship_9,29.427357,-15.390443,16.9,2024-05-01 07:19:00.000 +0530
ship_9,29.423508,-15.391709,16.7,2024-05-01 07:18:00.000 +0530
ship_9,29.419502,-15.393054,16.7,2024-05-01 07:17:00.000 +0530
ship_9,29.415565,-15.394419,16.3,2024-05-01 07:16:00.000 +0530
ship_9,29.412985,-15.395259,16.1,2024-05-01 07:15:00.000 +0530
ship_9,29.409096,-15.396673,16,2024-05-01 07:14:00.000 +0530
ship_9,29.40387,-15.398473,16.7,2024-05-01 07:13:00.000 +0530
ship_9,29.399963,-15.399896,16.8,2024-05-01 07:12:00.000 +0530
ship_9,29.396067,-15.401288,16.7,2024-05-01 07:11:00.000 +0530
ship_9,29.393459,-15.402138,16.7,2024-05-01 07:10:00.000 +0530
ship_9,29.38954,-15.403458,16.8,2024-05-01 07:09:00.000 +0530
ship_9,29.384333,-15.405313,16.9,2024-05-01 07:08:00.000 +0530
ship_9,29.380442,-15.406645,17,2024-05-01 07:07:00.000 +0530
ship_9,29.376528,-15.408058,17,2024-05-01 07:06:00.000 +0530
ship_9,29.37396,-15.40897,16.5,2024-05-01 07:05:00.000 +0530
ship_9,29.369972,-15.410311,16.3,2024-05-01 07:04:00.000 +0530
ship_9,29.364824,-15.412143,16.8,2024-05-01 07:03:00.000 +0530
ship_9,29.360891,-15.413485,16.8,2024-05-01 07:02:00.000 +0530
ship_9,29.358273,-15.414349,16.6,2024-05-01 07:01:00.000 +0530
ship_9,29.354465,-15.415681,17.4,2024-05-01 07:00:00.000 +0530
ship_9,29.349224,-15.417589,17.7,2024-05-01 06:59:00.000 +0530
ship_9,29.345371,-15.418936,16.7,2024-05-01 06:58:00.000 +0530
ship_9,29.341335,-15.420277,16.7,2024-05-01 06:57:00.000 +0530
ship_9,29.338766,-15.421139,16.6,2024-05-01 06:56:00.000 +0530
ship_9,29.334797,-15.422494,16,2024-05-01 06:55:00.000 +0530
ship_9,29.329529,-15.424252,15.9,2024-05-01 06:54:00.000 +0530
ship_9,29.325565,-15.425591,15.9,2024-05-01 06:53:00.000 +0530
ship_9,29.321655,-15.426956,16.6,2024-05-01 06:52:00.000 +0530
ship_9,29.317739,-15.427916,17,2024-05-01 06:51:00.000 +0530
ship_9,29.315136,-15.429304,16.9,2024-05-01 06:50:00.000 +0530
ship_9,29.30987,-15.431191,16.7,2024-05-01 06:49:00.000 +0530
ship_9,29.305929,-15.432509,16.4,2024-05-01 06:48:00.000 +0530
ship_9,29.301872,-15.433751,16,2024-05-01 06:47:00.000 +0530
ship_9,29.299229,-15.434659,16.2,2024-05-01 06:46:00.000 +0530
ship_9,29.295256,-15.436054,16.4,2024-05-01 06:45:00.000 +0530
ship_9,29.291405,-15.437553,16.4,2024-05-01 06:44:00.000 +0530
ship_9,29.286112,-15.439411,16.5,2024-05-01 06:43:00.000 +0530
ship_9,29.282085,-15.440789,16.5,2024-05-01 06:42:00.000 +0530
ship_9,29.278091,-15.442173,16.3,2024-05-01 06:41:00.000 +0530
ship_9,29.275461,-15.443054,16,2024-05-01 06:40:00.000 +0530
ship_9,29.271461,-15.444438,16.4,2024-05-01 06:39:00.000 +0530
ship_9,29.26618,-15.446281,16.9,2024-05-01 06:38:00.000 +0530
ship_9,29.26215,-15.447646,16.1,2024-05-01 06:37:00.000 +0530
ship_9,29.258181,-15.448986,15.9,2024-05-01 06:36:00.000 +0530
ship_9,29.255552,-15.449883,15.8,2024-05-01 06:35:00.000 +0530
ship_9,29.251535,-15.451253,16.1,2024-05-01 06:34:00.000 +0530
ship_9,29.246346,-15.453096,16.4,2024-05-01 06:33:00.000 +0530
ship_9,29.242384,-15.45446,16.6,2024-05-01 06:32:00.000 +0530
ship_9,29.238367,-15.455873,16.1,2024-05-01 06:31:00.000 +0530
ship_9,29.235708,-15.456748,15.5,2024-05-01 06:30:00.000 +0530
ship_9,29.231722,-15.458091,15,2024-05-01 06:29:00.000 +0530
ship_9,29.227695,-15.459476,15.2,2024-05-01 06:28:00.000 +0530
ship_9,29.222382,-15.461371,15.9,2024-05-01 06:27:00.000 +0530
ship_9,29.218367,-15.462805,16.5,2024-05-01 06:26:00.000 +0530
ship_9,29.215672,-15.463766,16.1,2024-05-01 06:25:00.000 +0530
ship_9,29.21163,-15.465166,15.5,2024-05-01 06:24:00.000 +0530
ship_9,29.206345,-15.466979,15.7,2024-05-01 06:23:00.000 +0530
ship_9,29.202366,-15.468407,16.5,2024-05-01 06:22:00.000 +0530
ship_9,29.199024,-15.469582,16.9,2024-05-01 06:21:00.000 +0530
ship_9,29.195007,-15.470991,16.7,2024-05-01 06:20:00.000 +0530
ship_9,29.190948,-15.472361,16.2,2024-05-01 06:19:00.000 +0530
ship_9,29.186966,-15.4737,15.7,2024-05-01 06:18:00.000 +0530
ship_9,29.182928,-15.475057,16.1,2024-05-01 06:17:00.000 +0530
ship_9,29.178961,-15.476527,16.6,2024-05-01 06:16:00.000 +0530
ship_9,29.174929,-15.477952,16.5,2024-05-01 06:15:00.000 +0530
ship_9,29.170881,-15.479344,16.2,2024-05-01 06:14:00.000 +0530
ship_9,29.166941,-15.480749,16.5,2024-05-01 06:13:00.000 +0530
ship_9,29.162926,-15.482106,15.9,2024-05-01 06:12:00.000 +0530
ship_9,29.158863,-15.483534,16.1,2024-05-01 06:11:00.000 +0530
ship_9,29.154966,-15.484924,16.6,2024-05-01 06:10:00.000 +0530
ship_9,29.150991,-15.486388,17.1,2024-05-01 06:09:00.000 +0530
ship_9,29.147079,-15.487803,17.3,2024-05-01 06:08:00.000 +0530
ship_9,29.143011,-15.489236,17,2024-05-01 06:07:00.000 +0530
ship_9,29.139025,-15.490578,16.7,2024-05-01 06:06:00.000 +0530
ship_9,29.134989,-15.491894,16.3,2024-05-01 06:05:00.000 +0530
ship_9,29.131613,-15.493001,16.5,2024-05-01 06:04:00.000 +0530
ship_9,29.127642,-15.494384,16.5,2024-05-01 06:03:00.000 +0530
ship_9,29.122313,-15.496248,16.9,2024-05-01 06:02:00.000 +0530
ship_9,29.118292,-15.497676,16.8,2024-05-01 06:01:00.000 +0530
ship_9,29.114246,-15.499096,16.6,2024-05-01 06:00:00.000 +0530
ship_9,29.11167,-15.499953,16.7,2024-05-01 05:59:00.000 +0530
ship_9,29.107576,-15.501416,17.2,2024-05-01 05:58:00.000 +0530
ship_9,29.102415,-15.50328,17.5,2024-05-01 05:57:00.000 +0530
ship_9,29.098427,-15.504721,17.6,2024-05-01 05:56:00.000 +0530
ship_9,29.094416,-15.505985,17.2,2024-05-01 05:55:00.000 +0530
ship_9,29.091644,-15.506926,17.1,2024-05-01 05:54:00.000 +0530
ship_9,29.086504,-15.508726,16.8,2024-05-01 05:53:00.000 +0530
ship_9,29.082417,-15.510093,16.9,2024-05-01 05:52:00.000 +0530
ship_9,29.078447,-15.511476,16.9,2024-05-01 05:51:00.000 +0530
ship_9,29.075775,-15.512365,16.8,2024-05-01 05:50:00.000 +0530
ship_9,29.071148,-15.514015,16.5,2024-05-01 05:49:00.000 +0530
ship_9,29.067202,-15.515395,17,2024-05-01 05:48:00.000 +0530
ship_9,29.063272,-15.516792,17.3,2024-05-01 05:47:00.000 +0530
ship_9,29.059231,-15.518197,17,2024-05-01 05:46:00.000 +0530
ship_9,29.055349,-15.519529,16.9,2024-05-01 05:45:00.000 +0530
ship_9,29.051971,-15.520741,17.2,2024-05-01 05:44:00.000 +0530
ship_9,29.046692,-15.522594,17.7,2024-05-01 05:43:00.000 +0530
ship_9,29.042677,-15.524029,17.9,2024-05-01 05:42:00.000 +0530
ship_9,29.038704,-15.525402,17.6,2024-05-01 05:41:00.000 +0530
ship_9,29.03602,-15.526342,16.8,2024-05-01 05:40:00.000 +0530
ship_9,29.032022,-15.527666,16.4,2024-05-01 05:39:00.000 +0530
ship_9,29.028067,-15.528951,16.6,2024-05-01 05:38:00.000 +0530
ship_9,29.02272,-15.530874,17.4,2024-05-01 05:37:00.000 +0530
ship_9,29.018785,-15.532279,17.6,2024-05-01 05:36:00.000 +0530
ship_9,29.016171,-15.533196,18,2024-05-01 05:35:00.000 +0530
ship_9,29.010845,-15.535111,18,2024-05-01 05:34:00.000 +0530
ship_9,29.006901,-15.536484,18,2024-05-01 05:33:00.000 +0530
ship_9,29.002899,-15.537821,17.7,2024-05-01 05:32:00.000 +0530
ship_9,29.000256,-15.538741,17.3,2024-05-01 05:31:00.000 +0530
ship_9,28.996277,-15.540093,17.3,2024-05-01 05:30:00.000 +0530
ship_9,28.992306,-15.541409,17.6,2024-05-01 05:29:00.000 +0530
ship_9,28.987726,-15.543001,17.4,2024-05-01 05:28:00.000 +0530
ship_9,28.983706,-15.544373,17.7,2024-05-01 05:27:00.000 +0530
ship_9,28.979715,-15.545731,18,2024-05-01 05:26:00.000 +0530
ship_9,28.975826,-15.547179,18.1,2024-05-01 05:25:00.000 +0530
ship_9,28.971888,-15.548561,17.6,2024-05-01 05:24:00.000 +0530
ship_9,28.967285,-15.550073,17.5,2024-05-01 05:23:00.000 +0530
ship_9,28.963306,-15.551441,17.7,2024-05-01 05:22:00.000 +0530
ship_9,28.96064,-15.552293,17.9,2024-05-01 05:21:00.000 +0530
ship_9,28.956711,-15.55368,18.1,2024-05-01 05:20:00.000 +0530
ship_9,28.952831,-15.554978,18.3,2024-05-01 05:19:00.000 +0530
ship_9,28.947672,-15.556865,17.8,2024-05-01 05:18:00.000 +0530
ship_9,28.943731,-15.558176,16.9,2024-05-01 05:17:00.000 +0530
ship_9,28.939709,-15.559531,17.5,2024-05-01 05:16:00.000 +0530
ship_9,28.937077,-15.560406,18.6,2024-05-01 05:15:00.000 +0530
ship_9,28.931936,-15.56235,18.5,2024-05-01 05:14:00.000 +0530
ship_9,28.928125,-15.563726,17.5,2024-05-01 05:13:00.000 +0530
ship_9,28.924147,-15.565061,17.8,2024-05-01 05:12:00.000 +0530
ship_9,28.921532,-15.565971,18.3,2024-05-01 05:11:00.000 +0530
ship_9,28.91748,-15.567247,18,2024-05-01 05:10:00.000 +0530
ship_9,28.912285,-15.569042,17.9,2024-05-01 05:09:00.000 +0530
ship_9,28.908169,-15.570456,18.5,2024-05-01 05:08:00.000 +0530
ship_9,28.90427,-15.571849,18.5,2024-05-01 05:07:00.000 +0530
ship_9,28.901621,-15.572794,18.3,2024-05-01 05:06:00.000 +0530
ship_9,28.897699,-15.574044,18.1,2024-05-01 05:05:00.000 +0530
ship_9,28.892441,-15.575996,18,2024-05-01 05:04:00.000 +0530
ship_9,28.88842,-15.577307,17.6,2024-05-01 05:03:00.000 +0530
ship_9,28.884426,-15.578586,17.6,2024-05-01 05:02:00.000 +0530
ship_9,28.881788,-15.579481,18.3,2024-05-01 05:01:00.000 +0530
ship_9,28.877249,-15.581119,18.6,2024-05-01 05:00:00.000 +0530
ship_9,28.873245,-15.582506,17.9,2024-05-01 04:59:00.000 +0530
ship_9,28.869244,-15.583866,17.8,2024-05-01 04:58:00.000 +0530
ship_9,28.865347,-15.585221,18.6,2024-05-01 04:57:00.000 +0530
ship_9,28.861485,-15.586599,18.5,2024-05-01 04:56:00.000 +0530
ship_9,28.857546,-15.587949,18.5,2024-05-01 04:55:00.000 +0530
ship_9,28.852856,-15.589479,18.1,2024-05-01 04:54:00.000 +0530
ship_9,28.848946,-15.590889,18.1,2024-05-01 04:53:00.000 +0530
ship_9,28.845045,-15.592208,18.1,2024-05-01 04:52:00.000 +0530
ship_9,28.841707,-15.593359,17.4,2024-05-01 04:51:00.000 +0530
ship_9,28.837732,-15.594674,17.5,2024-05-01 04:50:00.000 +0530
ship_9,28.833776,-15.596004,17.6,2024-05-01 04:49:00.000 +0530
